CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,Contract,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
CUST-14256,Female,0,No,No,21,Yes,DSL,Month-to-month,Bank transfer (automatic),No,65.36,1374.36,No
CUST-11645,Male,0,Yes,No,20,No,No,Month-to-month,Mailed check,Yes,20.96,419.49,No
CUST-11679,Female,0,Yes,Yes,22,Yes,Fiber optic,Month-to-month,Mailed check,Yes,94.25,2079.84,Yes
CUST-10509,Female,0,Yes,Yes,3,Yes,No,Month-to-month,Credit card (automatic),No,24.35,109.01,No
CUST-10122,Female,0,Yes,No,17,Yes,Fiber optic,Two year,Bank transfer (automatic),Yes,96.82,1655.11,Yes
CUST-14493,Female,0,Yes,Yes,67,No,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,86.96,5850.01,No
CUST-13120,Female,0,Yes,No,72,Yes,No,One year,Mailed check,No,18.0,1299.24,Yes
CUST-11534,Male,0,Yes,No,59,No,No,Month-to-month,Mailed check,Yes,24.43,1459.82,No
CUST-13352,Male,1,No,Yes,17,Yes,DSL,One year,Bank transfer (automatic),Yes,39.35,668.95,No
CUST-14525,Female,0,Yes,No,60,Yes,DSL,Two year,Electronic check,Yes,58.32,3496.1,Yes
CUST-11710,Male,0,No,Yes,17,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,77.14,1346.17,Yes
CUST-14479,Female,0,Yes,No,0,Yes,DSL,Month-to-month,Electronic check,No,55.5,4.01,No
CUST-12100,Male,0,Yes,Yes,43,Yes,No,Two year,Mailed check,No,33.11,1450.79,No
CUST-10869,Female,0,Yes,No,41,Yes,No,Month-to-month,Electronic check,No,23.86,976.63,No
CUST-14532,Female,0,No,No,37,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,70.46,2613.08,No
CUST-11030,Male,0,No,No,16,Yes,DSL,Two year,Bank transfer (automatic),No,51.14,814.49,No
CUST-13463,Female,0,Yes,Yes,58,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,96.96,5610.66,Yes
CUST-12694,Female,0,Yes,Yes,11,Yes,DSL,Two year,Mailed check,Yes,56.13,618.22,No
CUST-10756,Female,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,94.97,4906.16,No
CUST-11998,Male,0,No,No,30,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,67.35,1985.85,Yes
CUST-13749,Female,0,No,Yes,47,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,120.0,5653.24,No
CUST-13590,Male,0,No,Yes,22,Yes,No,One year,Credit card (automatic),Yes,28.68,619.9,No
CUST-11156,Female,0,No,No,32,Yes,DSL,Two year,Credit card (automatic),No,51.44,1625.31,Yes
CUST-13156,Female,0,Yes,No,8,Yes,DSL,One year,Credit card (automatic),Yes,70.5,585.02,Yes
CUST-12115,Female,0,No,No,64,Yes,No,Month-to-month,Credit card (automatic),No,18.0,1143.86,Yes
CUST-10982,Female,0,No,No,24,Yes,DSL,Two year,Credit card (automatic),No,46.46,1125.35,No
CUST-10332,Female,0,Yes,No,19,Yes,No,Two year,Bank transfer (automatic),Yes,21.45,431.71,No
CUST-11592,Female,0,No,No,36,Yes,Fiber optic,Month-to-month,Mailed check,Yes,67.85,2467.15,Yes
CUST-12384,Male,0,Yes,No,43,Yes,DSL,Month-to-month,Mailed check,No,50.8,2167.37,No
CUST-12960,Male,0,No,Yes,46,Yes,DSL,Two year,Electronic check,No,52.37,2411.06,No
CUST-11575,Male,0,No,No,34,Yes,DSL,Month-to-month,Credit card (automatic),No,75.54,2579.21,Yes
CUST-14701,Male,0,No,No,10,Yes,DSL,One year,Credit card (automatic),No,50.92,522.12,No
CUST-10061,Male,0,No,Yes,51,Yes,DSL,One year,Credit card (automatic),Yes,53.94,2737.0,Yes
CUST-10472,Male,0,Yes,No,34,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,92.77,3128.57,Yes
CUST-10901,Female,0,No,No,41,Yes,Fiber optic,One year,Electronic check,No,59.57,2435.36,Yes
CUST-13454,Male,0,No,Yes,37,Yes,DSL,Month-to-month,Electronic check,No,43.5,1606.98,No
CUST-10865,Male,0,No,No,63,Yes,No,Month-to-month,Mailed check,No,24.0,1548.17,No
CUST-13583,Female,0,No,No,27,Yes,DSL,Month-to-month,Credit card (automatic),No,65.6,1799.72,Yes
CUST-14762,Female,0,No,No,12,Yes,DSL,One year,Electronic check,Yes,52.97,612.29,No
CUST-12525,Female,0,Yes,No,46,No,DSL,Month-to-month,Bank transfer (automatic),Yes,79.63,3674.63,No
CUST-11329,Male,0,Yes,No,60,No,Fiber optic,Month-to-month,Electronic check,No,97.14,5834.15,Yes
CUST-13614,Female,0,No,No,35,Yes,DSL,Month-to-month,Mailed check,No,49.72,1697.73,No
CUST-11342,Male,0,Yes,Yes,57,Yes,No,Month-to-month,Mailed check,Yes,28.64,1657.34,No
CUST-10741,Female,0,No,Yes,25,Yes,Fiber optic,Month-to-month,Mailed check,Yes,89.0,2220.14,Yes
CUST-14842,Female,0,Yes,No,64,Yes,DSL,Month-to-month,Electronic check,Yes,55.03,3547.4,Yes
CUST-13388,Male,0,No,No,48,No,No,Two year,Bank transfer (automatic),No,21.67,1070.87,No
CUST-11605,Male,0,Yes,Yes,49,Yes,Fiber optic,Two year,Mailed check,No,72.95,3570.82,No
CUST-12180,Female,0,No,No,14,Yes,Fiber optic,Month-to-month,Mailed check,Yes,87.42,1245.99,No
CUST-14844,Male,0,Yes,No,6,No,Fiber optic,Two year,Credit card (automatic),Yes,70.7,426.15,No
CUST-14815,Female,1,Yes,No,14,Yes,No,Two year,Bank transfer (automatic),Yes,31.07,433.66,No
CUST-13029,Male,0,Yes,No,32,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,64.91,2053.76,No
CUST-13281,Male,0,No,No,33,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,85.2,2811.6,No
CUST-14584,Female,0,Yes,No,46,Yes,Fiber optic,One year,Electronic check,No,60.97,2817.6,Yes
CUST-11628,Male,0,No,No,35,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,41.56,1463.62,No
CUST-14351,Male,1,No,Yes,59,Yes,DSL,One year,Mailed check,Yes,54.83,3249.53,No
CUST-13804,Female,0,Yes,No,43,Yes,No,One year,Mailed check,No,29.23,1297.17,No
CUST-12438,Male,0,No,No,68,Yes,Fiber optic,Month-to-month,Mailed check,Yes,82.58,5594.79,Yes
CUST-11149,Male,1,Yes,No,42,Yes,DSL,One year,Electronic check,Yes,50.15,2105.06,No
CUST-11160,Female,0,Yes,No,32,Yes,Fiber optic,One year,Electronic check,Yes,92.33,2959.03,No
CUST-10256,Male,0,Yes,No,44,Yes,Fiber optic,Month-to-month,Electronic check,Yes,88.35,3907.62,Yes
CUST-12598,Male,0,Yes,No,16,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,92.88,1516.12,Yes
CUST-14504,Female,0,No,No,53,No,Fiber optic,Month-to-month,Electronic check,Yes,76.66,4087.62,Yes
CUST-11105,Female,0,Yes,Yes,27,Yes,DSL,Month-to-month,Mailed check,Yes,44.52,1224.13,No
CUST-14178,Female,0,No,Yes,3,Yes,Fiber optic,Month-to-month,Mailed check,No,72.43,211.7,No
CUST-13407,Female,0,Yes,Yes,45,Yes,DSL,Month-to-month,Mailed check,Yes,58.53,2638.33,Yes
CUST-10557,Female,0,Yes,Yes,7,Yes,Fiber optic,Two year,Bank transfer (automatic),No,106.46,705.94,Yes
CUST-11850,Male,0,Yes,Yes,35,Yes,DSL,Month-to-month,Electronic check,No,55.06,1912.08,Yes
CUST-12088,Female,0,Yes,No,36,Yes,Fiber optic,Month-to-month,Electronic check,No,85.53,3079.08,No
CUST-12899,Female,1,No,No,15,Yes,No,Month-to-month,Credit card (automatic),No,18.0,270.0,No
CUST-13220,Female,0,No,No,36,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,86.48,3108.12,No
CUST-10261,Female,0,Yes,No,32,No,Fiber optic,One year,Credit card (automatic),No,80.36,2578.8,No
CUST-14223,Male,0,No,No,13,Yes,DSL,Two year,Mailed check,Yes,53.06,742.63,No
CUST-10627,Female,0,No,No,14,No,Fiber optic,Month-to-month,Credit card (automatic),Yes,92.02,1256.2,Yes
CUST-11889,Male,0,No,No,57,No,No,Month-to-month,Bank transfer (automatic),No,20.18,1102.43,Yes
CUST-13042,Male,1,No,Yes,47,Yes,No,Month-to-month,Electronic check,Yes,35.41,1675.33,No
CUST-12078,Male,1,Yes,Yes,59,Yes,No,Month-to-month,Electronic check,No,18.0,1047.92,No
CUST-13585,Male,0,Yes,No,37,Yes,No,Month-to-month,Credit card (automatic),No,35.24,1307.65,Yes
CUST-11606,Female,1,Yes,No,66,Yes,Fiber optic,One year,Mailed check,Yes,88.33,5829.7,No
CUST-11020,Male,0,Yes,No,23,Yes,No,Month-to-month,Electronic check,Yes,23.77,535.23,No
CUST-10608,Female,0,No,No,51,Yes,DSL,Month-to-month,Credit card (automatic),Yes,54.8,2791.52,No
CUST-11403,Female,0,No,No,51,Yes,Fiber optic,Two year,Credit card (automatic),No,91.75,4665.66,No
CUST-13254,Female,1,Yes,No,5,Yes,No,One year,Electronic check,No,43.96,226.53,No
CUST-12096,Female,0,No,No,3,No,DSL,Month-to-month,Electronic check,Yes,44.04,129.86,Yes
CUST-10209,Male,0,No,No,63,No,Fiber optic,Month-to-month,Credit card (automatic),No,90.85,5746.31,Yes
CUST-13798,Male,0,No,No,41,Yes,No,Month-to-month,Credit card (automatic),No,20.64,854.97,No
CUST-13539,Male,1,No,No,27,Yes,No,Two year,Electronic check,Yes,18.0,490.57,No
CUST-10153,Male,0,No,No,17,Yes,DSL,Two year,Electronic check,No,51.38,868.25,No
CUST-11590,Female,0,Yes,No,21,No,No,Month-to-month,Credit card (automatic),Yes,18.66,390.98,No
CUST-12442,Female,1,Yes,Yes,48,Yes,DSL,One year,Bank transfer (automatic),Yes,58.49,2860.49,No
CUST-11147,Female,0,Yes,No,61,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,62.49,3809.54,No
CUST-13427,Male,0,Yes,No,36,No,No,One year,Credit card (automatic),Yes,18.0,643.56,Yes
CUST-11967,Female,0,No,No,72,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,73.67,5324.04,No
CUST-13206,Male,1,No,No,21,No,Fiber optic,One year,Mailed check,Yes,77.68,1616.76,No
CUST-12433,Male,0,Yes,No,55,Yes,No,Month-to-month,Bank transfer (automatic),No,18.0,1009.39,Yes
CUST-11633,Male,0,Yes,No,71,Yes,Fiber optic,One year,Mailed check,No,81.83,5810.09,No
CUST-13292,Male,1,No,Yes,2,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,36.95,95.31,No
CUST-10597,Male,0,Yes,Yes,18,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,97.03,1751.74,Yes
CUST-13137,Female,1,No,Yes,65,Yes,Fiber optic,Two year,Credit card (automatic),No,63.04,4103.19,Yes
CUST-11656,Female,0,No,No,61,Yes,No,One year,Electronic check,No,25.59,1592.1,No
CUST-14312,Female,0,Yes,No,63,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,77.05,4874.42,Yes
CUST-13297,Female,1,Yes,No,13,Yes,DSL,One year,Bank transfer (automatic),Yes,61.96,794.34,No
CUST-11565,Male,0,Yes,No,49,Yes,DSL,One year,Mailed check,Yes,74.22,3617.03,No
CUST-11518,Female,0,Yes,No,30,Yes,DSL,Month-to-month,Mailed check,No,55.8,1688.28,No
CUST-14227,Female,0,No,Yes,58,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,83.35,4815.78,Yes
CUST-10225,Female,0,Yes,No,30,No,No,Month-to-month,Electronic check,Yes,21.79,638.45,No
CUST-12517,Female,0,Yes,No,42,Yes,Fiber optic,One year,Bank transfer (automatic),No,90.67,3816.74,Yes
CUST-14573,Male,0,No,No,23,No,DSL,Two year,Credit card (automatic),No,56.35,1297.24,No
CUST-12393,Male,0,No,No,67,Yes,No,Month-to-month,Bank transfer (automatic),No,23.77,1620.7,No
CUST-11760,Female,0,Yes,No,69,No,No,One year,Bank transfer (automatic),Yes,18.0,1217.93,No
CUST-11360,Female,0,No,No,36,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,67.12,2397.91,No
CUST-13304,Female,0,No,No,68,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,74.15,5057.26,Yes
CUST-12324,Female,0,No,No,3,Yes,Fiber optic,Two year,Mailed check,No,96.45,292.07,No
CUST-13558,Female,1,Yes,No,11,Yes,Fiber optic,One year,Credit card (automatic),Yes,67.9,748.28,No
CUST-14300,Female,0,Yes,No,31,Yes,DSL,Two year,Credit card (automatic),Yes,54.96,1709.4,No
CUST-11833,Male,0,No,Yes,11,Yes,Fiber optic,Month-to-month,Electronic check,No,86.61,949.03,Yes
CUST-13661,Female,0,Yes,No,41,Yes,No,Month-to-month,Bank transfer (automatic),Yes,39.91,1632.75,Yes
CUST-12009,Male,1,Yes,No,43,Yes,No,Month-to-month,Electronic check,Yes,18.0,763.04,Yes
CUST-13657,Female,0,Yes,Yes,27,Yes,DSL,One year,Electronic check,No,40.19,1057.16,No
CUST-13857,Male,0,No,No,45,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,60.07,2706.8,Yes
CUST-10693,Female,0,Yes,No,40,Yes,Fiber optic,Month-to-month,Electronic check,Yes,85.55,3441.77,No
CUST-14554,Male,0,No,No,69,Yes,Fiber optic,Two year,Bank transfer (automatic),No,97.25,6693.02,No
CUST-12612,Female,0,No,No,37,Yes,Fiber optic,Two year,Bank transfer (automatic),Yes,104.45,3867.83,Yes
CUST-11186,Female,1,Yes,No,25,Yes,No,Two year,Bank transfer (automatic),No,30.25,761.31,No
CUST-11369,Female,0,Yes,No,1,No,DSL,Month-to-month,Mailed check,Yes,60.32,83.55,Yes
CUST-11907,Male,0,No,No,36,Yes,No,Month-to-month,Electronic check,Yes,31.55,1099.56,Yes
CUST-14088,Female,0,No,Yes,4,No,Fiber optic,Two year,Credit card (automatic),Yes,82.64,317.45,No
CUST-12477,Female,0,No,Yes,69,Yes,Fiber optic,Two year,Electronic check,No,80.0,5523.81,No
CUST-10016,Female,0,Yes,No,15,Yes,Fiber optic,Month-to-month,Mailed check,Yes,115.86,1734.42,Yes
CUST-12514,Male,0,No,No,68,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,93.52,6358.14,Yes
CUST-14635,Female,0,Yes,No,63,Yes,DSL,One year,Bank transfer (automatic),Yes,43.85,2741.23,No
CUST-12205,Male,0,Yes,No,64,Yes,DSL,Month-to-month,Credit card (automatic),Yes,51.76,3304.68,No
CUST-13595,Male,0,Yes,No,57,Yes,DSL,One year,Credit card (automatic),Yes,62.44,3612.51,No
CUST-11486,Male,0,Yes,Yes,72,Yes,Fiber optic,Month-to-month,Electronic check,No,69.67,4976.82,No
CUST-11676,Male,0,Yes,No,47,Yes,Fiber optic,Two year,Bank transfer (automatic),No,59.79,2826.29,No
CUST-12353,Female,0,No,Yes,19,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,95.65,1801.83,Yes
CUST-10656,Male,1,No,Yes,32,Yes,Fiber optic,Two year,Mailed check,No,87.07,2797.04,Yes
CUST-11571,Female,0,No,Yes,48,Yes,Fiber optic,Month-to-month,Electronic check,Yes,85.01,4058.87,Yes
CUST-11737,Male,0,Yes,Yes,54,Yes,DSL,One year,Bank transfer (automatic),No,59.78,3219.87,No
CUST-13855,Male,1,Yes,No,11,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,48.52,538.03,Yes
CUST-12846,Female,0,No,No,50,Yes,DSL,Month-to-month,Electronic check,Yes,45.34,2251.4,Yes
CUST-12980,Male,0,Yes,No,65,Yes,No,Month-to-month,Credit card (automatic),Yes,18.0,1183.99,No
CUST-10618,Male,0,Yes,No,34,Yes,No,Month-to-month,Mailed check,Yes,28.75,991.19,No
CUST-12847,Female,0,No,No,54,No,Fiber optic,Month-to-month,Mailed check,No,71.39,3858.44,No
CUST-14836,Female,0,Yes,Yes,16,Yes,Fiber optic,Month-to-month,Mailed check,Yes,80.73,1299.46,Yes
CUST-10867,Female,0,No,No,19,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,62.35,1188.48,Yes
CUST-12507,Female,1,No,No,37,Yes,Fiber optic,Month-to-month,Mailed check,No,91.89,3373.62,Yes
CUST-12110,Female,0,No,No,40,Yes,DSL,Month-to-month,Mailed check,No,58.0,2340.25,Yes
CUST-10457,Female,1,No,No,57,Yes,DSL,Two year,Credit card (automatic),Yes,59.92,3406.05,No
CUST-14200,Female,0,Yes,No,70,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,51.71,3641.64,No
CUST-10790,Female,0,No,No,27,Yes,DSL,Month-to-month,Electronic check,No,53.27,1436.51,No
CUST-14819,Male,1,No,No,35,Yes,Fiber optic,One year,Electronic check,Yes,64.91,2276.58,No
CUST-13607,Female,0,No,No,24,Yes,DSL,Month-to-month,Mailed check,No,62.54,1494.16,No
CUST-13822,Female,0,Yes,No,36,Yes,DSL,One year,Electronic check,Yes,66.17,2345.25,No
CUST-12260,Male,0,No,No,23,Yes,Fiber optic,Month-to-month,Electronic check,No,78.47,1789.29,No
CUST-14598,Female,0,No,No,36,Yes,Fiber optic,One year,Mailed check,Yes,78.57,2819.72,No
CUST-12808,Male,1,No,No,44,No,Fiber optic,One year,Credit card (automatic),Yes,107.37,4745.97,No
CUST-13518,Female,0,Yes,No,14,Yes,No,Month-to-month,Bank transfer (automatic),No,28.3,416.12,No
CUST-10733,Female,0,No,Yes,22,Yes,Fiber optic,Two year,Mailed check,Yes,79.07,1717.82,No
CUST-14873,Female,0,Yes,No,61,Yes,No,Month-to-month,Bank transfer (automatic),Yes,24.08,1480.64,No
CUST-13958,Male,0,No,Yes,38,Yes,Fiber optic,Month-to-month,Mailed check,No,84.37,3233.67,Yes
CUST-12133,Male,1,No,No,65,Yes,Fiber optic,One year,Bank transfer (automatic),No,83.41,5427.96,Yes
CUST-11944,Male,0,Yes,No,32,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,93.46,2997.33,No
CUST-12279,Male,0,No,No,3,Yes,DSL,One year,Electronic check,Yes,45.16,144.16,Yes
CUST-10659,Female,0,No,Yes,23,Yes,No,Month-to-month,Credit card (automatic),Yes,19.43,448.34,No
CUST-12430,Female,0,No,Yes,42,No,Fiber optic,Month-to-month,Credit card (automatic),Yes,104.03,4372.15,No
CUST-13751,Male,0,No,No,5,Yes,Fiber optic,One year,Electronic check,No,74.23,355.44,No
CUST-12528,Female,0,No,No,31,No,Fiber optic,Month-to-month,Mailed check,No,91.42,2854.36,Yes
CUST-14385,Male,1,Yes,No,42,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,76.04,3187.8,Yes
CUST-10642,Female,0,No,No,5,Yes,DSL,Month-to-month,Credit card (automatic),Yes,83.28,396.12,Yes
CUST-10168,Male,0,No,No,47,Yes,Fiber optic,Month-to-month,Electronic check,No,82.4,3829.62,Yes
CUST-11517,Male,1,No,Yes,19,Yes,No,Two year,Electronic check,No,18.0,334.1,No
CUST-11800,Male,0,Yes,Yes,24,Yes,DSL,Two year,Credit card (automatic),Yes,45.9,1096.39,Yes
CUST-13394,Male,0,No,Yes,68,Yes,No,One year,Credit card (automatic),Yes,19.65,1299.22,No
CUST-11917,Female,0,Yes,No,46,Yes,DSL,One year,Bank transfer (automatic),No,44.24,1993.77,No
CUST-10272,Female,0,Yes,Yes,27,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,72.34,1946.43,Yes
CUST-12468,Male,1,No,No,33,Yes,DSL,Month-to-month,Credit card (automatic),Yes,54.05,1803.08,No
CUST-14753,Female,1,No,No,20,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,51.42,1042.23,Yes
CUST-11066,Male,0,No,Yes,44,Yes,Fiber optic,Two year,Credit card (automatic),No,84.6,3713.29,No
CUST-10494,Male,0,Yes,No,31,Yes,Fiber optic,Two year,Credit card (automatic),Yes,102.52,3161.13,No
CUST-11912,Female,0,No,No,35,Yes,DSL,Two year,Mailed check,Yes,66.37,2336.99,No
CUST-13646,Female,0,Yes,No,6,Yes,Fiber optic,Month-to-month,Electronic check,No,79.24,467.22,Yes
CUST-10038,Male,0,Yes,Yes,24,Yes,No,One year,Electronic check,No,18.0,440.66,No
CUST-10306,Female,0,No,Yes,29,Yes,Fiber optic,Month-to-month,Electronic check,Yes,103.82,3001.05,No
CUST-13740,Male,1,Yes,No,69,Yes,DSL,Month-to-month,Electronic check,Yes,44.09,3052.21,Yes
CUST-14102,Male,0,No,No,70,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,96.18,6746.06,No
CUST-13152,Female,0,No,No,30,Yes,No,Month-to-month,Credit card (automatic),Yes,29.84,903.1,Yes
CUST-12829,Male,0,No,No,35,Yes,No,Month-to-month,Electronic check,No,22.18,782.55,Yes
CUST-10781,Male,0,No,Yes,57,Yes,DSL,Month-to-month,Electronic check,Yes,57.75,3278.78,Yes
CUST-10534,Male,0,No,Yes,18,Yes,Fiber optic,Two year,Bank transfer (automatic),Yes,98.4,1811.97,Yes
CUST-10583,Female,0,Yes,No,59,No,DSL,Two year,Mailed check,No,61.5,3586.04,No
CUST-14143,Male,1,No,No,70,No,Fiber optic,Month-to-month,Credit card (automatic),No,86.68,6049.98,No
CUST-13796,Male,0,Yes,Yes,49,Yes,DSL,Two year,Credit card (automatic),No,40.95,1988.46,No
CUST-14814,Female,0,No,No,61,Yes,DSL,Month-to-month,Mailed check,No,50.85,3120.38,Yes
CUST-14920,Male,0,No,No,14,No,No,Month-to-month,Bank transfer (automatic),No,34.41,481.41,No
CUST-12861,Female,0,No,Yes,21,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,70.01,1469.47,No
CUST-10316,Male,0,Yes,No,16,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,87.75,1406.75,No
CUST-12197,Female,0,No,No,46,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,103.41,4760.94,Yes
CUST-12564,Female,0,Yes,Yes,61,Yes,Fiber optic,Two year,Credit card (automatic),No,95.51,5845.58,No
CUST-14536,Female,0,Yes,Yes,2,Yes,DSL,One year,Electronic check,Yes,47.93,93.71,No
CUST-14811,Female,0,No,No,43,Yes,Fiber optic,Month-to-month,Mailed check,Yes,81.46,3492.47,No
CUST-11794,Female,0,No,No,43,No,DSL,One year,Credit card (automatic),No,49.04,2073.18,No
CUST-14684,Female,0,Yes,Yes,72,Yes,Fiber optic,Two year,Electronic check,No,103.14,7402.65,No
CUST-14269,Female,0,Yes,No,60,Yes,Fiber optic,One year,Electronic check,No,114.14,6868.68,No
CUST-10271,Female,0,No,No,5,No,DSL,Month-to-month,Credit card (automatic),Yes,50.7,276.28,No
CUST-10548,Female,0,No,No,54,Yes,Fiber optic,Two year,Credit card (automatic),Yes,80.15,4345.98,Yes
CUST-11692,Female,0,No,No,31,Yes,Fiber optic,Two year,Mailed check,No,88.98,2764.36,No
CUST-13525,Male,0,No,No,50,Yes,No,One year,Credit card (automatic),Yes,23.77,1180.49,No
CUST-13012,Male,1,Yes,No,56,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,83.74,4700.52,Yes
CUST-14822,Male,0,Yes,No,1,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,46.99,58.34,Yes
CUST-12390,Female,0,No,No,30,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,56.7,1708.95,No
CUST-13876,Male,0,No,Yes,14,Yes,DSL,Month-to-month,Mailed check,No,34.89,488.46000000000004,No
CUST-10894,Female,1,No,Yes,21,Yes,DSL,One year,Mailed check,Yes,63.62,1349.82,No
CUST-11999,Male,0,Yes,No,59,No,DSL,Month-to-month,Mailed check,No,43.86,2589.56,Yes
CUST-12122,Male,0,Yes,No,35,Yes,Fiber optic,Month-to-month,Mailed check,No,91.66,3243.0,No
CUST-14157,Female,0,No,Yes,14,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,84.48,1124.67,Yes
CUST-11247,Female,0,Yes,No,23,Yes,Fiber optic,One year,Mailed check,Yes,83.63,1926.18,Yes
CUST-11259,Male,0,No,No,47,Yes,DSL,Month-to-month,Credit card (automatic),Yes,46.11,2177.78,Yes
CUST-10809,Male,0,No,No,38,Yes,No,Two year,Bank transfer (automatic),No,18.0,655.4,No
CUST-11049,Male,0,Yes,Yes,59,Yes,No,Month-to-month,Electronic check,No,27.28,1632.07,No
CUST-11878,Female,0,No,No,35,Yes,Fiber optic,Two year,Bank transfer (automatic),No,86.79,3033.63,No
CUST-12879,Female,0,No,Yes,33,Yes,No,Month-to-month,Credit card (automatic),Yes,18.0,606.13,No
CUST-10107,Female,0,No,No,72,Yes,Fiber optic,Two year,Credit card (automatic),No,95.64,6884.29,No
CUST-10673,Female,0,Yes,No,39,Yes,DSL,Two year,Credit card (automatic),No,48.05,1893.16,No
CUST-14586,Male,0,No,No,26,Yes,No,Month-to-month,Credit card (automatic),Yes,29.54,768.01,No
CUST-14325,Male,0,Yes,Yes,13,Yes,Fiber optic,One year,Credit card (automatic),No,85.01,1117.23,No
CUST-11532,Female,0,Yes,No,33,Yes,DSL,One year,Credit card (automatic),Yes,52.26,1717.52,Yes
CUST-11855,Female,0,No,No,14,Yes,No,One year,Bank transfer (automatic),Yes,27.61,341.61,No
CUST-10211,Male,0,Yes,Yes,12,Yes,Fiber optic,Month-to-month,Mailed check,No,119.32,1453.99,No
CUST-13147,Male,0,No,No,40,Yes,No,Two year,Mailed check,Yes,30.44,1200.61,No
CUST-12256,Male,0,Yes,No,31,Yes,Fiber optic,Month-to-month,Electronic check,No,53.08,1630.5,No
CUST-12105,Female,1,No,No,35,Yes,No,One year,Credit card (automatic),Yes,30.99,1106.07,No
CUST-13268,Female,0,No,No,5,Yes,DSL,Two year,Bank transfer (automatic),Yes,49.53,228.3,No
CUST-14795,Female,1,No,No,36,Yes,DSL,Month-to-month,Electronic check,Yes,57.07,2050.47,Yes
CUST-11973,Female,0,Yes,No,14,Yes,Fiber optic,Two year,Credit card (automatic),Yes,81.93,1123.23,No
CUST-11501,Female,0,No,Yes,47,No,DSL,Month-to-month,Credit card (automatic),Yes,38.15,1756.87,Yes
CUST-14182,Male,1,No,Yes,30,Yes,Fiber optic,Month-to-month,Mailed check,No,91.09,2755.42,Yes
CUST-10646,Male,1,Yes,No,12,Yes,Fiber optic,Two year,Electronic check,No,94.69,1135.21,Yes
CUST-13633,Female,0,No,Yes,68,Yes,Fiber optic,Two year,Bank transfer (automatic),Yes,101.13,6888.87,No
CUST-10771,Male,0,Yes,No,14,Yes,Fiber optic,One year,Mailed check,No,97.37,1356.73,Yes
CUST-10703,Female,1,Yes,No,34,Yes,Fiber optic,Month-to-month,Electronic check,No,89.49,3019.12,No
CUST-13587,Female,0,No,No,24,Yes,DSL,One year,Mailed check,No,47.81,1190.08,No
CUST-11249,Female,1,Yes,Yes,54,No,No,Two year,Electronic check,Yes,30.73,1665.05,No
CUST-12472,Male,0,No,Yes,37,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,55.95,2081.24,Yes
CUST-11860,Female,0,No,No,58,Yes,No,Month-to-month,Bank transfer (automatic),No,31.92,1824.16,No
CUST-10709,Female,0,Yes,No,49,Yes,DSL,Month-to-month,Electronic check,Yes,59.8,2946.92,No
CUST-12672,Female,0,No,No,2,Yes,DSL,Month-to-month,Electronic check,Yes,57.99,156.48,Yes
CUST-11461,Male,0,No,No,3,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,89.77,273.03,No
